ADIR,6366
ELRT,6366
EHIT,6351
ALTU,6344
ENTU,6337
ANOS,6334
AELP,6310
ALRT,6307
EPSU,6268
ACOT,6267
AGOR,6264
AOPR,6257
DINO,6251
ELSU,6250
AIOR,6220
AEGN,6219
AMOR,6210
EIRV,6208
BERS,6188
INSU,6150
EIOT,6146
DESU,6120
EMOT,6117
EGNO,6111
ADEI,6109
ACLS,6107
INPS,6101
AILM,6095
ARTU,6076
IPST,6045
COST,6040
AMST,6028
GHIN,6023
AEGS,6018
HIPS,6007
DELS,6006
ALNT,5999
AEPT,5991
ALOR,5985
EGOR,5948
CIRS,5929
ACNS,5912
ELPS,5890
ADIS,5887
NRST,5855
CELS,5851
ALNS,5849
ILOT,5785
ALPS,5783
AIPS,5780
EHOS,5775
ABES,5769
ENPS,5760
ADRS,5746
EPRU,5740
AGIT,5728
ILNT,5715
GIMN,5705
IMRS,5680
EIPT,5662
DIOS,5641
EHOR,5633
ACEI,5626
AGNS,5624
DIRS,5599
INOP,5546
HORT,5509
ACNT,5501
AGNT,5486
AELM,5474
EFIR,5474
CNOR,5471
ALRS,5428
EHNS,5418
CDEI,5381
ACHR,5363
INTU,5361
AMNO,5358
ISTU,5352
CELO,5332
CEIL,5324
AEIM,5301
AEOR,5274
AIPR,5253
AMRS,5247
ACDE,5246
ACIO,5233
ACEH,5232
DIST,5232
IOPR,5230
DEIM,5225
IRTU,5212
LOSU,5186
APST,5176
ACLO,5132
BEIL,5119
ALOS,5103
AGIR,5097
ILMS,5087
AMOT,5081
ELNU,5080
BEIR,5079
EFRS,5064
EFOR,5059
ADIL,5058
DEPR,5053
AMNS,5051
CEHI,5044
EHIR,5041
CEHR,5022
EINP,5018
EOPT,5006
APRT,5000
ACLT,4999
DELO,4997
AHPR,4982
ACNO,4976
ACNR,4965
CESU,4945
ORTU,4923
ARSU,4920
MNOS,4910
BELS,4907
EINV,4904
AEGL,4898
AGRS,4897
ELNT,4893
AIMR,4892
ASTU,4887
EORU,4883
IOPT,4880
CHIT,4876
EFIS,4873
HIRS,4869
ENPR,4862
EILO,4856
AHRS,4831
CDEO,4827
ILTU,4810
ADNR,4788
ABOR,4787
AILP,4782
BEIS,4780
ALRU,4779
ELOT,4779
AIPT,4778
ELNO,4769
ABET,4763
AITV,4756
IOSU,4754
ALMS,4740
AHIS,4728
ADNS,4727
CEHT,4712
AETU,4696
GIOS,4696
ADOR,4689
AIOS,4682
EGNT,4679
ALSU,4672
EGIL,4667
GNOS,4665
GNOR,4657
ABLS,4655
AERV,4648
ACHI,4641
CILO,4630
DNOS,4608
AHST,4596
EISU,4596
CILT,4594
COSU,4584
HOST,4580
DEIO,4578
IRSU,4578
HOPR,4565
CDES,4562
DEPS,4553
NOPS,4544
AGIL,4542
EHOT,4527
AINP,4525
AEOT,4523
CDER,4518
EHPS,4516
CHIS,4508
CHOR,4500
AEGT,4488
ABRS,4466
CHIN,4462
CERU,4459
IMOR,4448
BGIN,4443
AILU,4441
DELR,4440
ILTY,4433
CEPR,4426
EILM,4426
CDEN,4421
NSTU,4416
ANTU,4410
HORS,4410
ENOP,4400
DORS,4399
NOTU,4394
MORS,4390
ELPR,4363
EHPR,4362
ADEM,4342
ABIR,4335
BEOR,4327
ELOP,4307
DETU,4289
MOST,4280
EISZ,4279
GINY,4279
ACLU,4275
AGLN,4275
ILOR,4275
ADIT,4273
BELR,4264
DEOT,4260
PRSU,4257
DINR,4254
EOSV,4254
ACHT,4251
GILS,4244
AITU,4233
ACLR,4218
ACHS,4216
EILP,4209
ACOS,4206
LOST,4206
CIMS,4205
AMRT,4198
DIOR,4192
CELR,4190
EHIN,4187
IMOT,4176
ANPS,4175
ACLN,4165
AHRT,4162
ELRU,4147
IPRT,4144
HOPS,4143
PRST,4119
AMNT,4113
DINT,4111
CEPS,4110
ILOP,4099
AITZ,4096
AENP,4094
ACIP,4078
DEMO,4058
EILV,4053
INOU,4045
AGPR,4042
CEIP,4029
AESU,4020
EIRU,4012
GIRS,4007
DEIP,3986
HOPT,3962
AGNO,3960
ILPS,3948
EGIT,3947
ILSU,3945
BESU,3943
ELTU,3938
DEGN,3936
EIRZ,3936
ENOU,3936
EHNT,3935
CNOU,3931
EMPR,3928
AERU,3924
EGOS,3924
DIMS,3923
CILS,3915
CRST,3914
CRSU,3907
ADEH,3902
CLOS,3893
CEIO,3892
ELMS,3884
GNST,3883
AEHP,3881
EOTU,3872
ILRT,3872
IMPS,3872
CILN,3870
EMSU,3861
ADRT,3855
AGRT,3848
BEOS,3845
ACDI,3844
IMNT,3844
AMOS,3840
ACIM,3837
GIKN,3833
AELU,3830
EGST,3815
HIOP,3815
ABLR,3806
CINR,3801
NRTU,3796
ABLT,3793
ALOP,3784
EORW,3784
HINT,3782
DEMS,3780
ACHN,3773
EGLN,3767
ADEP,3764
ANSU,3764
DEHS,3760
AOPS,3752
EIMO,3747
DELN,3735
GHIT,3728
EMNR,3718
DILS,3710
INRU,3709
LOPS,3708
BEST,3701
EINU,3700
FGIN,3689
DEGI,3675
ABST,3674
AERW,3667
CEIM,3662
AGIS,3659
ILNY,3653
EHLS,3648
AHNS,3647
EKRS,3646
MORT,3643
IMSU,3641
CELT,3638
AENO,3630
LNOS,3626
CEMO,3601
ELMO,3600
ALNU,3594
AELO,3582
DEIZ,3574
ABIT,3571
EIKS,3569
AHPS,3567
ILRS,3565
DELU,3551
AEKR,3547
EFIN,3546
CHIR,3532
NORU,3528
CIPS,3522
AHIR,3507
CDIS,3501
COPS,3490
ACEP,3478
COPR,3477
IKNS,3469
AILZ,3464
GNRS,3461
HIRT,3460
IMRT,3459
ERSW,3453
CEHN,3448
ADST,3442
CELN,3441
ABIS,3435
DNOR,3434
DNRU,3434
AESV,3430
DNSU,3428
NRSU,3417
CELU,3416
BERU,3407
ANRU,3406
ABDE,3401
EIMP,3396
AHNT,3392
ALPR,3389
DILO,3389
CITU,3381
GNSU,3370
CIMO,3368
CEHO,3359
HIOS,3359
LSTU,3359
AOPT,3357
DEOP,3357
CENU,3355
IMNU,3355
ACLY,3338
ELSY,3331
CGNO,3329
AEIV,3324
CHIO,3305
EGLS,3302
EPRY,3298
AOTU,3296
EHOP,3296
AHIP,3293
EITU,3288
AELV,3281
CRTU,3274
ALTY,3254
BELU,3249
ALSY,3247
INPT,3239
DEMR,3238
HIOR,3237
ABRT,3235
ALPT,3234
AHIN,3217
AEHL,3215
EGIO,3214
HILS,3214
ADIO,3212
BERT,3212
ADLN,3206
BILS,3201
AEIP,3200
AEFR,3199
ENPT,3199
ACTU,3198
ILNU,3184
CIOP,3178
LORS,3178
DEGR,3177
BELN,3167
ESTY,3167
AIRU,3166
DNOU,3165
ACPS,3162
DILN,3161
AEOS,3160
AHIT,3157
EMRU,3156
EGLO,3154
ARTY,3148
ADNO,3145
EGRT,3144
ERSY,3141
BRSU,3138
ABIN,3136
CHOS,3136
AMNR,3134
BDER,3133
INPR,3131
IOTU,3131
ENOV,3129
EIKN,3127
BORS,3126
CMOS,3124
AGST,3121
COTU,3120
AEHN,3117
GINZ,3113
ALMO,3107
ADEG,3106
EHNO,3103
LOPY,3101
AINU,3098
LOSY,3094
DINU,3074
ERTY,3069
EIKL,3068
EINZ,3067
CILU,3065
AIMO,3055
ELTY,3055
GLNS,3053
ABEN,3046
CMOR,3045
GIRT,3042
GINW,3037
ERTV,3031
ACSU,3010
ADNT,3009
GHIS,3008
AETV,3004
EIOP,2990
HOPY,2989
ACRU,2987
AGLS,2981
CINU,2980
CEOP,2973
DEMN,2973
GLOS,2965
CIRU,2964
ALNR,2962
DGIS,2957
GLNO,2957
ABLO,2953
MOPR,2953
CNST,2951
HINO,2950
ACEM,2949
EFIL,2948
BILT,2947
NOPR,2947
ALRY,2943
MOSU,2941
EFLS,2938
ELNR,2938
HRST,2928
EILZ,2927
CLNO,2924
OPSU,2923
AESW,2921
ACEO,2918
DIPS,2918
EMPS,2916
BIRS,2914
LPSU,2911
HIMS,2910
AEGM,2906
CDET,2906
CORU,2906
DEOU,2906
CIPT,2904
CIPR,2901
CIMR,2895
DELT,2888
ADLS,2883
EIKR,2877
CISU,2867
GIOR,2863
CSTU,2861
LORT,2856
EHMS,2847
DEIV,2845
EFST,2843
BELO,2842
AHLS,2841
BILO,2838
ORTY,2836
ACDR,2821
BEIN,2819
ENSV,2818
GLNY,2816
GORS,2813
EGRU,2803
ACMS,2801
GNOT,2800
AGMR,2797
HIPR,2796
ABLU,2795
ELRY,2793
CLOR,2792
LNSU,2790
AENU,2785
EMNU,2781
EFIT,2778
AGLO,2776
AEKS,2770
DIOT,2770
CGIO,2767
FORS,2767
ACPR,2765
MNOR,2764
DEFI,2761
CDIO,2760
ANOP,2755
MNOT,2741
CDEU,2736
EFRT,2733
AIRV,2728
EHIL,2728
HNOP,2712
HIOT,2711
ILSY,2710
EGLR,2707
DEOV,2703
BDEL,2695
CEOU,2694
AGOT,2680
AILV,2679
ALNP,2677
ACHL,2676
EHIP,2675
ANPT,2672
AEMO,2669
NOPT,2667
AELY,2658
BSTU,2655
GIMS,2653
CLSU,2647
AMSU,2641
ENRV,2641
HNOS,2640
EFLU,2637
AMPS,2633
EHSU,2630
CHOT,2623
ORSW,2622
AERY,2617
IMPR,2616
AHMS,2614
IMNR,2609
FINS,2602
HILT,2600
GOPR,2599
BIOR,2598
CHNO,2589
AEIZ,2588
HOSU,2588
CDNO,2586
ABOT,2585
AILY,2584
AEFS,2579
DIRT,2578
ACKS,2577
EGMN,2575
LOPR,2571
LOTU,2570
GIOT,2569
ADIM,2566
MNST,2563
ABLN,2561
AHIL,2561
AHOR,2555
GOST,2552
AGMN,2551
ADOS,2549
HNOT,2546
IORU,2545
DEIU,2542
EISW,2539
ELOV,2539
BIST,2534
AGHR,2531
ABEI,2528
ADLO,2526
GNOU,2524
AHOP,2523
AOSU,2517
CDOR,2516
CNSU,2515
BIOS,2514
AEHM,2513
ISTY,2512
ABDR,2504
EGSU,2504
DERV,2502
HPSY,2499
AGIM,2494
FIOR,2490
GORT,2488
AHOT,2485
AEGI,2483
HNOR,2483
CEMS,2482
CETU,2480
MSTU,2479
BEIT,2473
ESTV,2473
ACMR,2471
EHLO,2468
CHIP,2467
EFLR,2467
EHLT,2467
EHMO,2466
ADHS,2464
EMOP,2459
BILN,2458
EGNU,2456
CHRS,2455
ILNR,2452
DEHR,2451
FIST,2450
CLOY,2449
ADGR,2445
GINV,2445
EQSU,2444
DENP,2436
AGLR,2434
ACMO,2433
ALMR,2433
BENS,2432
ILMU,2432
ACHO,2428
HILO,2426
ABNR,2423
AGIO,2421
AHPT,2420
ELOU,2414
DELY,2413
DISU,2413
ELPT,2404
DLOS,2403
OPRU,2401
OPRY,2401
CDIN,2400
ABCR,2397
AHLT,2395
BINO,2392
INOV,2391
GNRT,2389
BLSU,2386
ADMN,2384
ACNU,2382
CHLO,2380
AEFT,2379
ALMN,2379
BELT,2373
BINS,2370
ADNU,2369
ABNS,2368
CEMR,2359
CLOU,2355
DEGS,2353
DRST,2347
CEPT,2343
DHIS,2341
BIRT,2339
ABOS,2338
CHST,2337
EHMT,2337
ACLP,2335
ADEU,2333
MRSU,2333
HILP,2332
EFNR,2330
ADLR,2325
ANPR,2324
LRTU,2324
ELPU,2323
EHNR,2322
OPTY,2321
ADEO,2316
CDOS,2315
EGPR,2313
AGNU,2311
ACGI,2310
AFST,2309
DELP,2309
EIRW,2309
CDEL,2299
CNTU,2299
ILOU,2299
AORU,2298
AENV,2297
CEIV,2289
MOPS,2286
ABLY,2282
AISU,2282
CLTU,2281
GLOY,2281
ELRV,2276
ALPY,2275
BDEI,2270
ESTW,2268
FIRS,2265
INTY,2264
ABSU,2263
AEMP,2261
DORT,2257
ABRU,2254
ACDS,2254
CHIL,2254
CITY,2254
ELSV,2254
ARSY,2252
LRSU,2252
DOSU,2250
ILMN,2249
IRTY,2249
EFOS,2246
GHNS,2246
PSTU,2242
EPSY,2240
DOST,2239
ISTV,2237
EILU,2234
AIKN,2229
AMTU,2224
ILMO,2224
ABCE,2223
CMOP,2223
LSUY,2223
ORSV,2218
GNPS,2217
IRSV,2215
AGRU,2211
BLOS,2211
FINO,2211
EITZ,2210
LORU,2210
AKRS,2208
CEIK,2205
GIPS,2204
BELM,2203
MRST,2198
ACHP,2195
HMOR,2193
AEFL,2189
CEKR,2189
GILT,2189
EGOT,2185
ABCL,2184
AINV,2182
AFIN,2178
ALMU,2178
BILR,2176
HPRS,2174
CLOT,2171
LMSU,2171
ABEM,2169
BDES,2169
AMPR,2167
LMOS,2165
CNRS,2164
EFRU,2164
EKNS,2164
ARSW,2160
EHPY,2160
AMNU,2159
BEMR,2155
HOTU,2155
ELMU,2154
GNRU,2153
AISV,2150
EILY,2149
ACEU,2147
CIKS,2147
ADGN,2146
AGOP,2145
DORU,2142
ILPT,2140
ACOP,2139
AEOP,2137
GILR,2137
ILRU,2136
ALNY,2134
AINZ,2129
DEHI,2126
CILR,2125
DRSU,2125
ADRU,2124
DEPU,2123
ADMS,2115
ASTY,2114
HLOT,2112
ABCK,2106
ACDN,2103
CIKN,2101
CMNO,2099
DNOT,2097
AEHI,2096
LSTY,2095
MNSU,2095
EHNP,2094
ABCS,2092
ACGN,2091
CDEH,2087
AGMO,2082
ACIU,2081
LRST,2080
BENR,2079
AGMS,2074
CLNU,2073
EKST,2073
DOPS,2070
BOST,2069
ENTV,2069
ADMR,2064
EIQU,2063
ENPU,2060
MNOU,2060
ALMT,2058
ILNP,2058
INSW,2057
ACFI,2054
HLOP,2054
AFRS,2052
EFNS,2051
AIMP,2050
CDIR,2047
ELMN,2047
FIRT,2047
DIMO,2045
DNTU,2041
INSV,2039
EOSW,2038
ABNO,2037
CEGN,2036
HSTU,2034
BINR,2029
CEHL,2029
CILP,2029
AGHP,2028
GLNU,2028
DOPR,2027
GILY,2024
IMOP,2020
DEFR,2019
EMPT,2018
GMNO,2018
AHLP,2016
AMRU,2016
AORY,2013
RSTY,2013
ABCI,2012
EKLS,2009
AIOP,2003
BOSU,2003
FNOR,1998
OSTY,1997
IMTU,1996
BNOS,1994
CIMT,1989
CKOS,1986
CEOV,1984
AFIR,1982
AFRT,1982
BRTU,1981
DMOS,1980
DNST,1980
BENU,1978
DEHO,1977
BISU,1976
GORU,1976
ANRY,1975
OPSY,1975
ABLM,1973
CDIT,1970
FLSU,1966
DGIR,1964
CNRT,1961
AFIT,1960
FINR,1956
DEGO,1953
ERTW,1952
IMRU,1952
COTY,1951
FMOR,1950
IKST,1950
CGNS,1948
ACLM,1947
DEGL,1947
DEMU,1944
APRY,1942
NPRS,1940
AGOS,1938
BEMS,1935
BENO,1934
ELMT,1926
ENSY,1926
EKOR,1923
ADHR,1922
AGLU,1922
ACPT,1919
HLOS,1918
EMTU,1917
CGIL,1916
ADOT,1913
DGNS,1913
IPSU,1913
AEGO,1912
GOTU,1912
GNPR,1909
BDEO,1908
ADPS,1904
EHIM,1903
NPSU,1902
APSU,1899
ELOY,1898
LOTY,1898
ABIO,1895
AETW,1895
EPTU,1894
LOPT,1894
ELOW,1891
CITV,1890
AFIL,1889
DEGU,1889
AIRZ,1888
CPRS,1884
EHMR,1883
MORU,1879
ELNY,1876
BNSU,1872
DSTU,1870
GISU,1865
EHSY,1859
ACEK,1857
HNST,1857
ACRY,1853
ALMP,1852
BORT,1848
ADPR,1845
BILU,1839
CEKS,1839
ILMT,1839
DOTU,1836
ELNP,1836
EINW,1835
AESY,1834
ABTU,1832
CIOU,1832
ELMR,1832
DEHT,1827
DEPT,1827
CNOY,1825
EHTY,1825
AITY,1822
IQSU,1822
ENSW,1821
ASTW,1820
EGLU,1819
HIPT,1817
FILS,1816
AHOS,1815
GMNS,1810
DIOP,1809
DNRS,1806
EFSU,1805
ACDT,1804
DILR,1804
ILMP,1803
ABDL,1795
CEHM,1795
ELMP,1793
IRTV,1793
LNOT,1793
IKLS,1791
IKLN,1786
HINR,1785
EHPT,1783
GRST,1783
GRSU,1781
ALPU,1778
CIMN,1777
AFLS,1776
BRST,1775
OPTU,1770
ALOU,1769
EIOV,1769
LORY,1769
EOTV,1765
HMOS,1765
GOSU,1764
DILU,1763
IKRS,1763
AHLO,1761
EGNP,1758
DMOR,1754
NOSW,1754
AINY,1751
GNTU,1748
FORT,1746
BDIR,1744
BDEU,1740
ACHM,1736
EORY,1732
DIMN,1731
BORU,1730
CORY,1728
ADEV,1724
FLNU,1721
EGIM,1720
FILN,1720
HINP,1717
IORV,1717
CNRU,1714
ELPY,1713
LNOU,1706
AHNR,1700
ABMR,1699
AFIS,1697
CLRU,1697
ANSY,1696
BIRU,1696
EGHI,1696
HRSU,1692
DEOW,1691
ENTY,1691
PRTU,1691
AKST,1683
HPST,1680
ILPU,1679
INQU,1676
EGMR,1674
ADSU,1672
EPTY,1672
INSY,1671
ACDL,1670
AGNP,1669
DHOR,1668
ADRY,1667
AIKS,1665
INTV,1664
DMNO,1663
AKNS,1661
HOTY,1661
BETU,1660
EITY,1660
HISY,1660
AQSU,1659
LMTU,1659
ACKR,1657
AGHN,1657
CHRT,1657
DORY,1657
ORTW,1657
EPRV,1656
EGHT,1652
ORSY,1652
AELZ,1651
EFLO,1649
LNTU,1649
MPRS,1648
CDNU,1647
AHPY,1645
IOSV,1645
ADRW,1641
BEOT,1641
CERY,1639
AHMR,1638
DLOR,1638
BDOR,1637
AHNO,1635
DITU,1635
AEKL,1633
ADMO,1632
BIOT,1631
BNOR,1629
EHLP,1629
DILY,1627
LMOY,1627
APRU,1626
ANTY,1625
EHRY,1625
ADHN,1624
AGSU,1624
ARSV,1624
CILY,1622
AMOP,1621
EINY,1620
ACDO,1619
GLOR,1619
CGIS,1617
MOTU,1617
ACMT,1616
ADGI,1613
FINT,1610
ACOU,1609
ADIP,1602
BEMO,1600
ABDN,1599
ALMY,1599
GIRU,1596
ADLU,1595
GIPR,1590
GNOP,1589
KORS,1589
ACNY,1587
ERSZ,1587
NOSY,1587
BEIO,1586
CEIU,1584
ADEW,1581
CEHP,1579
LOPU,1579
DELM,1574
ISTW,1569
COSY,1567
EKNR,1566
CEMN,1565
AEKN,1563
ARTV,1563
BEGN,1563
GHNT,1562
IOTZ,1561
LPSY,1559
CINY,1558
EFNU,1558
FLOR,1558
CELY,1554
EGMO,1554
ADEF,1553
ABNT,1549
ACKL,1549
DEFL,1549
DEMT,1549
AIRY,1548
CENP,1544
CHOP,1544
ACFT,1541
LNUY,1541
FHIS,1536
DLNU,1535
CHNS,1534
DLNO,1534
CINP,1531
COPT,1531
DERY,1527
FRSU,1525
CILM,1524
ILRY,1524
AORV,1522
DEHN,1522
ABEO,1521
ADLT,1520
CENY,1520
GHPR,1520
LPST,1520
CHNR,1519
ILSV,1518
IKNR,1516
EGMS,1515
BIMS,1514
CMOT,1513
LMOP,1512
ABGN,1511
EIKT,1511
INPU,1511
HORY,1510
ABEG,1509
CMSU,1509
CEKL,1508
EGOV,1507
BITU,1506
GMOR,1503
NPST,1502
AHMT,1497
CGLO,1494
CHMO,1490
ENOY,1490
EGRV,1489
EQRU,1489
ENRY,1486
MOPT,1486
CHIM,1483
ABMS,1478
MPSU,1476
CERV,1474
AFOR,1473
KORW,1473
ABHS,1472
PRTY,1471
DGIL,1469
DNOW,1469
CEFI,1468
DERW,1468
IPTU,1467
ARTW,1466
CDIL,1465
HPRY,1465
AHSU,1463
EIOZ,1463
AIOZ,1458
DGNO,1457
DOSW,1457
BDEN,1456
BOTU,1455
ABEU,1453
EFLT,1451
EKOS,1451
EISX,1450
EITW,1449
AHNP,1443
ILPR,1439
DESY,1438
ELSW,1437
AELW,1435
CLOP,1435
ADLY,1434
BCIR,1434
EFLN,1432
AEGP,1431
AHKS,1431
DEFN,1431
CEHU,1430
APSY,1428
GILU,1428
IPTY,1428
HNSU,1427
ABDO,1426
HMOT,1426
IPRU,1426
AEGU,1425
ADIU,1424
ADTU,1424
BILM,1424
ACMN,1421
BIMO,1421
ANOU,1420
DEFS,1420
DGNU,1420
EIMU,1419
DHOS,1418
DORW,1417
AHSW,1415
APTU,1415
EMSY,1415
HLPY,1415
LNTY,1415
AGTU,1414
BMOS,1414
CDRS,1414
DESV,1413
HISU,1412
ALSV,1411
DIRU,1410
EOSX,1410
AGLT,1409
AEQU,1404
FILO,1402
AFLT,1400
ABDS,1399
ACGR,1396
EOSY,1394
EGIP,1393
GSTU,1392
ABIM,1391
ACEF,1390
BEIM,1390
AEMU,1389
EGPS,1388
IKNO,1387
AETY,1386
LNOP,1386
CHSU,1383
CMRS,1383
BENT,1381
CIKL,1380
EMRY,1377
CDOU,1376
EGHN,1375
HNRT,1375
INOZ,1375
BMOR,1374
EHIO,1373
HPTY,1371
AEKT,1370
IMNP,1370
AKLS,1368
CFIT,1364
EGLT,1364
FOST,1363
OSTW,1363
EHRU,1362
EFNO,1361
INOW,1359
BCER,1358
ELVY,1358
ENOW,1358
CHNU,1356
ACGL,1355
CIKT,1355
EHTU,1355
LPRS,1355
LPRU,1354
EOTY,1353
BGNS,1352
BLOR,1352
HOSY,1351
ALOY,1347
CEGR,1347
PRSY,1346
AHIM,1344
FLOS,1344
LMOU,1344
BINU,1342
ERTX,1341
CDIU,1340
AGHS,1339
CEGO,1339
CGNR,1338
EHSW,1338
AIMU,1337
CISY,1336
LNST,1336
ACTY,1335
EMTY,1332
DEHL,1331
LNOY,1331
CHSY,1330
FILU,1330
BMSU,1329
DGNR,1329
BCEL,1328
IOTY,1328
BEMU,1327
LMOR,1326
CEMT,1325
DPRS,1324
AIKL,1323
ELMY,1323
GHIL,1323
MNOY,1323
EGNV,1322
FRST,1316
FILR,1315
FILT,1311
BLNU,1310
ESTX,1310
ANSW,1306
CESY,1306
COPY,1305
DLOU,1305
AFNS,1304
CELP,1304
BCSU,1303
ERUV,1303
OSUY,1301
AGPS,1300
EIRY,1300
FNOS,1299
CEKO,1297
FLTU,1297
GHOU,1296
NORY,1296
DEIW,1295
HSTY,1295
EISY,1293
EMOU,1293
HLOY,1293
DIMR,1291
GHNO,1291
AFNR,1290
AHMO,1289
ACIV,1286
ALOV,1285
BEGI,1283
LMNO,1283
BLST,1282
INRV,1282
NOTY,1281
ACGO,1280
AISY,1279
CKLO,1279
DESW,1276
DEFO,1274
GIMR,1272
AHLY,1270
CGHN,1268
FLRU,1267
NORW,1267
AHTU,1266
IMPU,1266
AOTZ,1265
HISW,1264
ABCO,1263
AENY,1262
ACFR,1261
EGOU,1261
GLSU,1261
ACNP,1258
HMOP,1258
ACEG,1257
FORU,1257
CKOR,1256
HORU,1253
GNOV,1250
AGLY,1247
DHRY,1247
DLSU,1246
AHRY,1244
EGHS,1244
ILOY,1244
ADOP,1242
AMPT,1238
BILY,1237
CIKR,1237
EHLR,1237
EINX,1237
EMPU,1237
ENRW,1237
ABEK,1235
BLMU,1235
EOPU,1235
AHSY,1233
ANOY,1231
ALRV,1230
AESX,1229
CGIR,1229
CKST,1229
FINU,1229
AEGH,1228
AENW,1228
CEGI,1228
DILP,1228
INRY,1228
ABDI,1227
BLOU,1227
NPRT,1227
BGIL,1226
BEGR,1225
GHST,1225
CGOR,1224
EMNP,1224
CDLO,1223
AHNU,1222
ABNU,1221
EGNY,1221
ABEH,1220
ILPY,1218
EKRT,1217
ADEY,1216
GITU,1215
AEKM,1214
BDSU,1213
HIMT,1213
LPRY,1213
ACSY,1212
CHIY,1212
ABCT,1210
INOY,1209
CDEK,1207
AHLR,1206
CIMU,1205
DGIO,1204
BNOU,1203
BLRU,1202
IPSY,1202
GNPU,1200
LOSW,1200
BDIS,1199
HITY,1199
IMSY,1199
AGNY,1198
AGRY,1197
GLNT,1197
BNRU,1196
CHOY,1195
MNTU,1195
AIKR,1193
DHRS,1193
ABKS,1192
BCIO,1192
CMOU,1190
CLRS,1188
MOSY,1188
NOPY,1188
ABGR,1187
ACIK,1186
EHOU,1185
HLSY,1185
CGHI,1184
ABMO,1183
AMRY,1183
DIPR,1183
IMPT,1183
CSTY,1179
MOTY,1179
FSTU,1178
ACHU,1176
AMOU,1176
LMPS,1176
AMNY,1174
CHPS,1174
EFPR,1174
ADEK,1173
ADGS,1172
DRTU,1172
HLST,1170
ACHY,1168
AHMP,1168
BERY,1168
DLOP,1167
ILQU,1167
ACHK,1166
AINW,1166
LRTY,1166
